run_date,session_id,app_id,revision,subject,mutation_id,location,result,proposed_category,classification_status,evidence,follow_up
2026-09-08,01a081f5-1555-7fdd-a1ad-88061b1a91a6,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,Entry#for_today?,evil:Entry#for_today?:/app/app/models/entry.rb:20:e47e3,app/models/entry.rb:20,alive,equivalent,reviewed,Reviewed 2026-09-09: Time.zone.now derives the current instant and the method immediately converts it to user.time_zone; Time.now converted to that same zone yields the same local date. The only theoretical difference is a midnight race between separate current-time reads; 21 of 22 mutations killed; session 01a081f5-1555-7fdd-a1ad-88061b1a91a6,"Accept as equivalent for the current-day contract. No test, source change, or confirmed bug; retain as an example that a surviving mutation is not automatically a defect"
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:5898f,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:d76db,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:43558,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:f6991,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:35c19,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:b86b7,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:432fd,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:c4ea4,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:6b1da,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:e28b7,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:e1969,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:1153c,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:17672,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:9f8f7,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:bd647,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:0cba2,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:1b751,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:74c18,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:d82cb,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:84fdc,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:b2d37,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:580ea,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:f35be,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:fc5a5,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:12a80,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:19a8d,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:0ddc5,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:3dc17,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:9467e,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:65779,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:b01f0,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:6c4c8,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:fd6ca,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:aa204,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:34eac,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:ecd00,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:10224,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:db7fd,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:a8397,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:2ae9a,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:160f0,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:6c13a,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:6f064,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:6e1eb,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:34fba,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:a2310,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:17e92,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:e6b8b,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:748f7,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:64c57,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:adff1,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:8afa5,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:5f5e6,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:f5e95,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:8679d,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:a9421,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:34203,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
2026-09-09,01a086d0-7263-722f-add9-d7cc49a3ee18,trailmix,3565d61e451a39c76ec952acf7e9196c810c5ea6,CheckoutSessionsController#success,evil:CheckoutSessionsController#success:/app/app/controllers/checkout_sessions_controller.rb:29:53867,app/controllers/checkout_sessions_controller.rb:29,alive,"",unreviewed,Full session 01a086d0-7263-722f-add9-d7cc49a3ee18; mutation_type=evil; selected_tests=0,Human triage required; inspect the recorded session before assigning a category or claiming a bug
